marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,14548643,ROJNR2APNITQA,B00HFQQ0VU,311309827,Waterpik Aquarius Water Flosser,Beauty,3,1,3,N,Y,Works,"Not as effective, useful our user friendly as expected. Works well though. Teeth definitely feel clean.",6/18/2015
US,48387225,R29TQJPLX0RYJU,B00IUHQ90U,790875169,"Deva Curl Light Defining Gel, 32 oz",Beauty,5,0,0,N,Y,Deva Curl is the ABSOLUTE best hair product for curly hair,Deva Curl is the ABSOLUTE best hair product for curly hair! After forty years of trying all sorts of products this found me and is the best! It keeps my curls nice and healthy even as I grow my hair out. I will never change!,8/25/2015
US,18578958,R114T9TCJ5BI8L,B00D9NV2D4,794858888,Shea Butter,Beauty,5,0,0,N,Y,Five Stars,Beautifully pure product.,8/15/2015
US,12001812,R2XR57FF9X0ZA7,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,4,0,0,N,Y,These are perfect to fill when traveling or to carry in a ...,These are perfect to fill when traveling or to carry in a bag or purse. They seal very well so no need to worry about them leaking. Definitely a good buy.,7/15/2015
US,26274483,R2FBMB68KQOVPF,B00L0R5494,939153087,"Maybelline New York The Nudes Eye Shadow Palette, 0.34 oz.",Beauty,5,0,0,N,Y,Love it!,I usually only wear neutral colors so I was excited that this pallet gave me a lot of variety that I would actually use.,8/28/2015
US,39158651,R123GQW7YW5FFO,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,1,2,2,N,Y,CRAP DO NOT BUY!,Don't waste your money!! The rollerball does not work. The ball snaps down into a tight plastic top and DOES NOT roll at all. Do NOT purchase these!!,8/6/2015
US,22716711,R1WDMMGY0JDZ1N,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,4,0,0,N,Y,"The ball does roll pretty well, but has some trouble simply due to ...","2ml is tiny. The ball does roll pretty well, but has some trouble simply due to size constraints.",8/31/2015
US,14473746,R1ETIZMOCRGT8L,B005F2EVMQ,255803087,"Bifesta Mandom Eye Makeup Remover, 145ml",Beauty,5,12,14,N,N,Quick and easy and maybe an unexpected side effect?,"Ok, this is going to sound crazy, but I think this stuff is making my eyelashes better...<br />Hear me out!<br />I use really hardcore mascara (24hour LashBlast) and that stuff REFUSES to go ANYWHERE unless you use an oil based remover. And even THEN? It can be a battle.<br />I ordered the Bifesta remover because it was cheap and had decent reviews.<br />It's one of the best things I've ever done for myself! It doesn't burn my eyes, it removes my eye makeup quickly and with little effort. And I THINK whatever oil that is in it (ingredients aren't in English so I have no idea what kind of oil) is nourishing my eyelashes, THEY ARE THICKER AND LONGER, I swear! So yeah, I totally recommend this remover!",10/3/2014
US,42713347,R1IQUY1CPAPA5Q,B00W2U437W,884895186,"XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge, Clump and Flake Resistant - Cruelty Free",Beauty,3,2,3,N,Y,Didn't like that.,I found the mascara to be flaky....I discontinued using it because I always had flakes around my eyes on my face. Didn't like that.,8/12/2015
US,30751762,R1YSUKHWYGSAVV,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,1,1,1,N,Y,Cute bottles - roller fitments do not roll.,"Cute bottles - great idea, but the roller fitments don't work. They don't roll. The one bottle I tried, the roller ball popped out. After some back & forth emails, they are in the process of refunding me once they received the 5 unused ones I returned. So, I'm happy they are doing the right thing.",8/25/2015
US,32961236,RGU6VSUEN56W0,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,5,0,0,N,Y,Fast Service,Perfect size for sampling essential oil blends.,8/2/2015
US,13153002,R1IAYUXDOS0SOO,B00THEGVCG,856479709,"Super 6 Serum- w Vitamin C 22% + Hyaluronic Acid + 2.5% Retinol + CoQ10 for 6X Anti-Aging Benefits w Best Natural Astaxanthin & Niacinamide to Fight Wrinkles, Fine Lines, Acne & Spots…",Beauty,3,0,0,N,Y,I like the product,I like the product. My facial discolorations is slowly fading. It's easy to use and it doesn't make my very light skin orange.,8/26/2015
US,15497507,RAGJUCJ3F10YB,B010FHRA4G,762489956,"Antifungal Soap with Tea Tree Oil & Neem 12oz. Helps Wash Away Athletes Foot, Body Odor, Acne, Jock Itch, Nail Fungus, Ringworm. Foot & Body Wash. 100% Natural Care & Defense Against Skin Irritation",Beauty,5,1,1,N,Y,Five Stars,Excellent product. Feels great and lathers well.,8/29/2015
US,21959897,R2HWXP5EKSVBZK,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,N,Five Stars,"Nice oil, I enjoy this brand!",8/31/2015
US,41944975,R1KZYXQD3FF1T2,B00KP5TS4Y,730418085,"#1 Blackhead & Blemish Remover Kit - Equinox Acne Treatment - 5 Professional Surgical Extractor Instruments - Easily Cure Pimples, Blackheads, Comedones, Acne, and Facial Impurities",Beauty,5,0,0,N,Y,Five Stars,Good service and quality,8/28/2015
US,49590458,R3IARB6SQB48BT,B00KYUXIOG,323338337,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,5,0,0,N,Y,So far so good.. Just love it!!,"It's been over 3 weeks, I just love it.. Read the directions, I feel my skin softer, tighter, Lines are softer, and my face is looking lighter! My dark spots are fading!! So far so good, !!!",8/30/2015
US,22094721,R8G9NVOJOE9L4,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,5,10,10,N,N,Highest Quality.,"I adore these!!!! Simply just adore them! They're the highest quality I have personally used. They can be shaped, and filed if you choose to do that. They allow polish to go on very well. Nor are they thin, or flimsy. I haven't tried them with gel polish, but I imagine they would work for that too. I didn't have nail glue surprisingly, so I glued a couple to some cardboard with hot glue. (Bad Idea now that I did it.) but, I did test them out, with some polishes, and nail art. I found that the only two that don't fit my fingers are 9 and 0, which are the ones I glued to the cardboard. 0, was too big, and, would require a lot of shaping to get right. and 9 was too skinny. The point starts right after my natural nail bed, too and curves into a soft not sharp point. They have a natural in-curve to like your real nails would, if you filed them that way. They really are natural and I am sure they are comfortable, I will test that when I get some nail glue. This isn't my normal shape, but I find I like to try new things, so I am excited to get them on and try them out, that way too! They feel great just pressing them to see if they fit, and its nice because I can file them shorter to wear to work. since we can't have acrylics! These are some of the best out there.<br /><br />sample provided. (Please Ignore my bad attempts at nail art. Im still learning!)",5/18/2015
US,295410,R8KFU4KZ6NC47,B00KP5TS4Y,730418085,"#1 Blackhead & Blemish Remover Kit - Equinox Acne Treatment - 5 Professional Surgical Extractor Instruments - Easily Cure Pimples, Blackheads, Comedones, Acne, and Facial Impurities",Beauty,5,0,0,N,Y,Five Stars,Sturdy quality instruments. It does the job and exceeded my expectations.,8/29/2015
US,11948473,R1BMJXQGYXQG2F,B00B76ALVO,609267623,"HSI Professional Glider | Ceramic Tourmaline Ionic Flat Iron Hair Straightener | Straightens & Curls with Adjustable Temp | Incl Glove, Pouch, & Travel Size Argan Oil Hair Treatment | Packaging Varies",Beauty,5,1,1,N,N,love it! has lasted forever and heats up supper ...,love it! has lasted forever and heats up supper fat which is reat when u are in a hurry. couldn't figure out how to turn it on in the beginning (you hold down the 1/0 button),8/31/2015
US,2149956,R34UP4QM5ELIQS,B00JIMSQ5W,523173940,ECBASKET 500 PCS Stiletto False Nails Short Acrylic Nail Tips 10 sizes Full Coverage Fake Nails(Natural),Beauty,1,0,0,N,Y,One Star,Break easily,8/14/2015
US,32576212,R2DCRRC5RJ88A1,B000NYL1Z6,166146615,Murad Clarifying Cleanser,Beauty,5,0,0,N,Y,good stuff,Murad is the greatest facial cleanser and products I have ever come across. the products last a long time. a little dab will do you.,4/10/2011
US,11046870,R1609ZHYN7SVDT,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,5,0,0,N,Y,Work great,These little bottles are perfect. The rollerball can be popped off when the bottle is empty for reuse.,8/15/2015
US,44091912,R15GO70SNHYEYL,B00KYUXIOG,323338337,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,5,0,0,N,Y,I really like this serum,"I really like this serum! It's the only one I have been able to use during the day, under my make-up. I have very oily skin, and this serum is very light...not tacky feeling at all. It absorbs all the way. If anything, I think it helps reduce the oil production. It definitely helps to make pores seem smaller. I think it helps my make-up last longer as well. I like being able to put something so beneficial under my make-up. I used similar serums prior to getting this one, so I can't say that I've seen huge changes in my overall skin appearance. Again I think it's because I already used products with these ingredients. I will continue to purchase this product when I run out!",8/31/2015
US,2909389,R1R30FA4RB5P54,B000NYL1Z6,166146615,Murad Clarifying Cleanser,Beauty,4,0,0,N,Y,Four Stars,Good,8/31/2015
US,11591364,RWE329SAOCIYK,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,1,19,19,N,Y,Waste of money,"Do not bother with these. I mixed up several oils and gave them as gifts to friends only to get phone calls that the oils would not come out of the bottle. Either the rollers didn't roll or they could roll them with their finger but not get them to dispense to apply. I tried one myself after being alerted of this. The oils would not dispense, I even tried priming the ball with some oil to help facilitate the process. Frustrated I contacted the seller. The seller advised that &#34;if the ball rolls, the oil will come out, and to tap the bottom while holding the bottle upside down.&#34; So I tried doing so & still nothing came out. I tried leaving it on the counter overnight upside down thinking it will either leak like crazy or at least the oil should lubricate around the ball and it should dispense. Still nothing. I have tried repeatedly to rub the roller on my arm, shaking, tapping & pushing down hard & it just will not dispense. Finally, I pulled the whole roller mechanism out & threw it away. Now it is just basically a small vial that I apply with my finger. I have bought from other sellers & never had this problem. These are poorly crafted & the seller doesn't care once they have your money.",8/21/2015
US,8924482,R2YC8UXNOX55X4,B00THEGVCG,856479709,"Super 6 Serum- w Vitamin C 22% + Hyaluronic Acid + 2.5% Retinol + CoQ10 for 6X Anti-Aging Benefits w Best Natural Astaxanthin & Niacinamide to Fight Wrinkles, Fine Lines, Acne & Spots…",Beauty,5,0,0,N,N,I really like this serum,"I really like this serum. It is very refreshing and nice on the skin. Im looking forward to seeing good results from this serum, Hopefully my skin will get brighter and healthier.",8/24/2015
US,34299166,R3I75F6Z1PR9V6,B001SYWTFG,111742328,CoverGirl Queen Collection Perfect Point Plus Eyeliner Black Onyx 200,Beauty,1,0,1,N,N,Horrilbe,"Oh this stuff goes on like a dream. That is the only positive. After less then half an hour you have coon eyes. The stuff basically starts to somehow dissolve and ooze down your eyes. The product is soft, that is why it goes on so easy. However because it is so soft it is constantly breaking off bits which I have to find when they fall on the floor. I can't imagine how easily this stuff could be ground into the flooring. I only use the stupid stuff every other week because I am desperate for a black eyeliner and it cost too much money to just throw away. Once I get a replacement this thing is in the trash. As for it coming off in the shower, soap and water won't touch it. I have to use my facial wipes to get it off. It comes off easy enough after that but just a regular shower, forget it. Plain garbage and I hate wasting money.",3/14/2014
US,35064307,R28IW56PQ2OEF3,B00W47D9K0,106718297,L.A. Girl Matte Flat Finish Pigment Gloss,Beauty,3,0,0,N,Y,Disappointed,"Backstage is a lovely color, but it comes out so patchy that you need to layer a lipstick on top... Which defeats the purpose for me.",8/28/2015
US,44787600,RSXX9M1AQUBRB,B00F0BK2BQ,319821354,Mens Durable Shave Soap Cup Shinning Stainless Steel Shaving Mug Bowl,Beauty,1,1,1,N,Y,One Star,Way too damn small!,8/5/2015
US,29605511,R353A0LRVVLA38,B00O09E33C,216529863,"Clogged Pores Natural Cleansing Kit - Vegan Cleanser Face Wash Soap 3.4 oz and Facial Cream 1.7 oz Care - Shea, Olive, Jojoba, Tea Tree & Almond Oils Blend Set",Beauty,5,0,1,N,N,Smells deliciou and works great,"I am 46 years old and entering the challenging change, with that my skin started to break out because of hormones. So when I was offered this set at a great deal to share my honest opinion I did grab it right away. The soap lathers good and smells delicious leaving my skin clean and soft without residues. I have also been using the cream that came with it and I did notice that my breakouts diminished substantially and I am very impressed .I also let my pre teen daughter use the soap and her face has been very nice and free of pimples. These are my own thoughts based on my experience with it and I definitely recommend it.",4/8/2015
US,23511740,R8VFJUACTLMH4,B004C0NVUA,704344034,L'Oreal Paris Excellence Crème with Pro-Keratine Complex,Beauty,5,1,1,N,Y,Five Stars,great product and more convenient than the store.,8/31/2015
US,23747770,R3TSPF7O9BEA8W,B00BEEK5II,240455598,Elemis Pro-Collagen Marine Cream - 1.7 fl. oz.,Beauty,5,1,1,N,Y,Really enjoying this product. Arrived promptly and as described ...,Really enjoying this product. Arrived promptly and as described.,8/4/2015
US,49794679,R325JX7IISSFPJ,B007ZN5ATQ,240454053,Philips Sonicare Essence Rechargeable Electric Toothbrush,Beauty,4,0,0,N,Y,But otherwise great!,Not sure why rust forms between the charger and the brush....everyday. But otherwise great!,8/28/2015
US,46151999,R3EU7338IIW4Z3,B00YQK1LVC,91155179,Premium Makeup Sponge Blender Duo – Black and Pink Egg Shaped Colorful Cosmetic Appliator set - Use This Ecotools for Blending Wet or Powder Foundation and Concealer - Get the Quality for Less Price!,Beauty,3,1,5,N,Y,"Doesn't make a difference,sorry",My order was correct but a little disappointed with the outcome. I did exactly as the directions say for best results and it still doesn't make my foundation look smooth(flawless). I was expecting it to cover much better.,8/11/2015
US,42444199,R1SH4QAFUGZGDC,B00KP5TS4Y,730418085,"#1 Blackhead & Blemish Remover Kit - Equinox Acne Treatment - 5 Professional Surgical Extractor Instruments - Easily Cure Pimples, Blackheads, Comedones, Acne, and Facial Impurities",Beauty,5,0,0,N,Y,Perfect quality!,Arrived on time. Perfect quality and not pricey.,8/28/2015
US,23458348,R2F18IUJ4S1YHZ,B004C0NVUA,704344034,L'Oreal Paris Excellence Crème with Pro-Keratine Complex,Beauty,5,1,1,N,N,Best ash brown hair color,I love this color. I always get a brassy tone when first dyeing my hair and within a few weeks when faded. This color is an ash but it's not flat like the standard ash browns. It give some subtle highlights. After about 6 weeks I'll see some brassy color but by then I'm almost ready to dye again. Its hard to find this color. I get it at Harmons. I hope Loreal continues this color always. I love it.,6/7/2015
US,242200,R310PCOQ11XN7G,B00YQK1LVC,91155179,Premium Makeup Sponge Blender Duo – Black and Pink Egg Shaped Colorful Cosmetic Appliator set - Use This Ecotools for Blending Wet or Powder Foundation and Concealer - Get the Quality for Less Price!,Beauty,3,1,2,N,Y,I don't feel as if this gives me as much ...,"I don't feel as if this gives me as much coverage as using a brush does, maybe I'm not using it correctly.. does leave a more natural look though",8/19/2015
US,13740274,R240SMGW9KS0KR,B001SYWTFG,111742328,CoverGirl Queen Collection Perfect Point Plus Eyeliner Black Onyx 200,Beauty,5,0,0,N,Y,My favorite,"I love this liner, I love in Arizona, so we sweat! This liner has never gone under my eyes, or given me a black eye. Its soft enough to be easy to apply, but still control. those days that you screw it up- just smudge em!",9/22/2013
US,48981309,R3XO5CM9JMGR3,B00461F4PA,608719013,"Baby Foot Exfoliant Foot Peel, Lavender Scented, 2.4 Fl. Oz.",Beauty,5,2,2,N,Y,Make sure to soak your feet to soften skin first for best results.,The skin just peeled and peeled. Make sure to soak your feet to soften skin first for best results.,8/31/2015
US,22523272,R10FIEX0I74L8Y,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,5,0,0,N,Y,Five Stars,The product is as good a all the others are saying,8/31/2015
US,35870378,R1Z1WECIU2CJ7L,B00XK1AH68,199283499,AuraLux Skin Snake Venom Peptide Cream 5% SYN-AKE 1.0 fl. oz/30mL,Beauty,1,17,17,N,N,Don't risk it!,This product is a complete rip-off. The website given for customer service/return info is non-existent. You'll get billed from $70 up per month for refills of products and there's no easy way out! Watch your bank account!,8/13/2015
US,25249537,RITLUYHHJAODK,B00HFQQ0VU,311309827,Waterpik Aquarius Water Flosser,Beauty,4,0,0,N,Y,Water Flosser,Performs as advertised. Good quality and feel teeth and gums are cleaned well though this method of &#34;flossing.&#34; Would like to have quieter motor.,6/19/2015
US,15779976,RVF653IUZJ3KX,B00PYL8MAA,390030149,"Proganix Agave Nectar Plus Silica Curling Cream Plus Defrizzant, 6 Ounce",Beauty,2,0,4,N,Y,Two Stars,Not very impressed with this product,8/17/2015
US,15448210,R34MQH8L20796N,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,4,0,0,N,Y,Four Stars,It seems to work well but the replacement heads are pricy and only last about two months.,11/24/2014
US,44319261,R10ZPTJDONI3XF,B009ESL1SY,964968057,Skulls and Roses Ed Hardy Eau De Parfums for Women,Beauty,5,0,0,N,Y,Five Stars,"Totally Love this perfume.Hubby is picky on perfumes,but Loves this one too.",5/3/2015
US,38516723,R203BAHS0J3MYO,B001AT00MI,432194503,"Clubman Club Mend, 4 Fluid Ounce",Beauty,5,0,0,N,Y,Great product!!!!,"I'll never use another product again,I've found what works. Got rid of all razor bumps and leaves my skin smooth.",10/30/2011
US,11242681,R3P0YN9X2CHJMD,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,3,1,1,N,Y,Three Stars,"Works ok, doesn't last very long.",3/3/2015
US,4931078,R68ZZ3XDMUE1,B00DSYFYRE,858538418,Dr Song Benzoyl Peroxide 10% Acne Cream Gel Treatment Lotion up to 8oz,Beauty,3,15,16,N,Y,Dr Song 10% benzoyl peroxide does prevent acne if used daily,"I have bought this twice. The first bottle was thicker and had a good pump. The second bottle I order several months later was a little too watery. And the second bottle, the pump did not work. I fortunately still had the first bottle so I took out the better pump from the first bottle and used it to replace the cheaper non working pump in the second bottle.<br />I would buy again if they make it thicker and hopefully put in the better pump that actually works. It does prevent acne so I use it all over my face, back and chest but because the second bottle I ordered was more watery, I had to take out the hair dryer and dry it before putting on pajamas.<br />I have always had very oily skin and acne so this 10% benzoyl peroxide is needed on my face once during the day and again at night to prevent acne. I use it on my back and chest at night but wear white pajamas and sleep in ivory sheets so not to worry about any bleach marks.",7/20/2015
US,1820213,R3BA5H6429PP8N,B00TR6HX76,49538905,"Cynergy Health Science Organic Vitamin C Serum - 20% Vitamin C Serum plus Vegan Hyaluronic Acid with Aloe for Reducing Sun Spots, Age Spots, Anti-Aging and Anti-Wrinkle Skin",Beauty,5,0,0,N,Y,It tightens up your skin in such an amazing way. It's brilliant,This stuff works at least for me . It tightens up your skin in such an amazing way . It's brilliant.,8/8/2015
US,4870907,R1AJLQWKJTDCGD,B00YMMENPK,74880696,Rose Water,Beauty,5,0,0,N,Y,Great,"Keeps me hydrated, toned, and feeling fresh all day/night. My boyfriend even likes to steal a spritz here and there! Great product",8/26/2015
US,48519323,RP1VHQ7D65SJZ,B00TPEKNZY,628818846,EM-3513W Sleep Mask,Beauty,1,4,6,N,Y,Not worth it. Fell apart.,"Update after two months: So disappointed!! I just washed the eye mask and the fabric on the front and back has completely come off. Such a waste of money.<br /><br />Original post: Great eye mask. I like that it doesn't rest directly on my eyes, so my eyes can move freely as I sleep. The bridge of the nose isn't quite as big as another mask I have, but I am getting used to it. I really appreciate that it has a buckle instead of Velcro, which always caught on my hair. Overall, it is comfortable.",8/19/2015
US,14718754,R3LDM4KFDNSFZO,B000094ZDX,546382727,Conair Folding Dryer,Beauty,5,0,0,N,Y,Five Stars,Works as advertised. Have not tried in Europe yet,8/17/2015
US,7048603,RVX826U8WRT43,B00W2U437W,884895186,"XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge, Clump and Flake Resistant - Cruelty Free",Beauty,5,33,35,N,N,Great Mascara!,"I absolutely just love this mascara. It goes on smoothly, is very easy to apply and defines my lashes without any clumps. I put on 2 coats and I had no clumpiness and my lashes even appeared longer than usual. I really like how this mascara separates your lashes. It glides on nicely and you get an even coat every time. The other nice thing is this is waterproof! So no more worries about smudging or wearing off quickly.This is a very good product, and I plan on using this in the future. **I received this product for free in exchange for an honest and unbiased review. All opinions expressed are truly my own.**",8/4/2015
US,15968065,R2PY92GX6Y47BO,B00KYUXIOG,323338337,YEOUTH Best Anti Aging Vitamin C Serum with Hyaluronic Acid & Tripeptide 31 Trumps ALL Others. 100% Guaranteed,Beauty,5,0,0,N,Y,Five Stars,Love this product. My skin look great.,8/30/2015
US,45942140,R32VIAC5DDUX0X,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,2,1,1,N,Y,No difference,"I can't say that I noticed much of a difference from using this product. I used it consistently for a little over two months before giving up on it. I really wanted to believe that it would improve my fine lines, especially after reading such great reviews but I'll have to keep looking.",8/31/2015
US,17705805,R3DD2L63T9AKZ,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,5,0,0,N,Y,Five Stars,Great product and excellent service!,8/11/2015
US,25594111,R3KSXLNEX1DYFB,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,N,I received this oil a few weeks ago. It ...,"I received this oil a few weeks ago. It has a light scent, which I appreciate, because it doesn't overpower the essential oils I add to it occasionally. It absorbs well and it's one of my preferred oils to use on my face and skin.",8/22/2015
US,26473848,R1NRNK8JJZ9M7W,B002HWS7RM,255651889,"Diane D722 Color, Perm And Conditioner Processing Caps - 100-Pack - Clear",Beauty,1,5,5,N,Y,Terrible quality,"Do not waste your money on these bags. Some of them arrive with the elastic already pulled away<br />from the plastic, others tore as soon as I put them on. Some were so small they would not fit on<br />an adult head. Do not waste your money on these low quality bags.",12/16/2013
US,3048473,R22O5UT205U4XE,B00D9NV2D4,794858888,Shea Butter,Beauty,5,0,0,N,Y,Five Stars,Very good product and fast shipping,8/30/2015
US,9975063,R2HXGK1X9KMVM8,B00FBO8FCA,125729638,Mederma Advanced Scar Gel (50 g),Beauty,4,5,6,N,Y,I have been using it for about 3 weeks on ...,I have been using it for about 3 weeks on an surgical scar that is a little over a year old. I only have to use this formula once a day. When I dry off after my shower dead skin cells roll off the scar and it is getting softer and lighter. I expect Mederma will make a big difference after continued use.,7/9/2015
US,3805078,R3EPJH1N3GCP9C,B000FRWNL2,205576691,Revlon Perfect Heat Jumbo 3 Barrel Waver,Beauty,1,1,1,N,Y,Very dangerous!,Turned it on and within 20 seconds it started smoking and set on fire leaving the plastic to burn and almost my carpet!! Very dangerous! Would not recommend 😡😡😡😡😡,8/13/2015
US,39259695,R9659ZRLUM7JI,B001KYQA1S,9612905,"Maybelline Great Lash Washable Mascara, Clear [110], 1 ea",Beauty,1,0,0,N,Y,dont buy,Didn't do anything for my eyelashes or eyebrows. It looks like you just put oil on your eyelashes. Mt eyebrows did not stay put either. I donot recommend give it to your little sister.,4/24/2015
US,40395078,R2ESQ6XHFF4IFS,B002HWS7RM,255651889,"Diane D722 Color, Perm And Conditioner Processing Caps - 100-Pack - Clear",Beauty,5,0,0,N,Y,So far so good,I've only used one so far and it's worked out just fine. I think it's a great value for the price.,7/7/2013
US,27393936,R1II14JAXW1UT0,B010FHRA4G,762489956,"Antifungal Soap with Tea Tree Oil & Neem 12oz. Helps Wash Away Athletes Foot, Body Odor, Acne, Jock Itch, Nail Fungus, Ringworm. Foot & Body Wash. 100% Natural Care & Defense Against Skin Irritation",Beauty,5,0,0,N,Y,It takes a good two weeks of using this product to have the ...,Don't expect results right away. It takes a good two weeks of using this product to have the symptoms of athletes foot lessen.,8/29/2015
US,21364611,R3RFU83R82O03P,B00KCFAZTE,100743892,"InstaNatural Eye Gel Cream - Wrinkle, Dark Circle, Fine Line & Redness Reducer - Pure & Organic Anti Aging Blend for Men & Women with Hyaluronic Acid - Fight Bags & Lift Skin Under Eyes – 50ml…",Beauty,5,0,0,N,Y,Great! I have a big problem with natural dark ...,Great! I have a big problem with natural dark circles no matter how I sleep or what I use. Three days of usin it and I can already see a big difference! I love this,8/30/2015
US,17453578,R3U7ST5YHUPWWV,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,1,1,2,N,N,One Star,"waste of money, doesn't work!",7/8/2015
US,53058974,R1XWO8LWRJ81SZ,B001AT00MI,432194503,"Clubman Club Mend, 4 Fluid Ounce",Beauty,5,0,1,N,Y,Excellent Tool for a Clean Shave,"This is a great product. I was introduced to it by a barber 2 years ago and it is difficult to find at regular stores. Happy to find it on Amazon. Preps your face, opens pores and leaves your face clean before applying shave cream, I recommend this product.",11/26/2011
US,26143735,R1V3IANJBUV248,B00FBO8FCA,125729638,Mederma Advanced Scar Gel (50 g),Beauty,5,0,3,N,Y,Mederma scar cream has been very beneficial in reducing the ...,"Mederma scar cream has been very beneficial in reducing the size and appearance of my surgical scars. I have used this product for years after learning about it during my occupational therapy sessions following hand surgery. Since then, I have been using it whenever I need to reduce any scar tissue caused by any source.",3/15/2015
US,27586284,R1C5UM01ITKAZ2,B010FHRA4G,762489956,"Antifungal Soap with Tea Tree Oil & Neem 12oz. Helps Wash Away Athletes Foot, Body Odor, Acne, Jock Itch, Nail Fungus, Ringworm. Foot & Body Wash. 100% Natural Care & Defense Against Skin Irritation",Beauty,5,0,0,N,Y,Five Stars,Helping a lot and smells good to me!,8/30/2015
US,33942506,R2UTULUTH4ESFB,B004SE9J1K,672383577,"Its a 10 it&#39s a 10 Miracle Leave-in Plus Keratin, (4.0 oz)",Beauty,5,0,0,N,Y,Five Stars,"great service, great product.",7/24/2015
US,18564806,R2F3O77XRU5SKL,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,1,1,1,N,Y,One Star,rollers do not work correctly,8/11/2015
US,17074129,R245F1WN8A0URE,B00TPEKNZY,628818846,EM-3513W Sleep Mask,Beauty,5,0,0,N,Y,Works great!,"This worked great. Totally blocks out the light from my husband watching tv after I go to sleep. I haven't tried the ear plugs, but the mask does exactly what I needed. The no snag closure is nice too along with the way the mask has space so it is not resting directly on your eyes.",8/30/2015
